id,year_start,chla,o2,ph,wtemp
lake_atlanticoceanseaboard_usa13709,1980,3.77467153284672,NA,NA,NA
lake_atlanticoceanseaboard_usa13799,1993,3.65308108108108,NA,NA,NA
lake_atlanticoceanseaboard_usa13900,1988,3.96729166666667,NA,NA,NA
lake_atlanticoceanseaboard_usa14354,1980,4.02864485981308,NA,NA,NA
lake_atlanticoceanseaboard_usa14841,1977,5.1475640982906,NA,NA,NA
lake_atlanticoceanseaboard_usa15803,1977,3.15377104377104,NA,NA,NA
lake_atlanticoceanseaboard_usa17430,1980,2.14398692810458,NA,NA,NA
lake_atlanticoceanseaboard_usa17955,1989,1.64527397260274,NA,NA,NA
lake_atlanticoceanseaboard_usa18560,1980,2.24857777777778,NA,NA,NA
lake_atlanticoceanseaboard_usa19479,1978,2.57494186046512,NA,NA,NA
lake_atlanticoceanseaboard_usa20235,1986,2.97957920437956,NA,NA,NA
lake_atlanticoceanseaboard_usa20393,1986,25.4374054054054,NA,NA,NA
lake_atlanticoceanseaboard_usa20570,1977,26.487556561086,NA,NA,NA
lake_atlanticoceanseaboard_usa20708,1990,8.67077419354839,NA,NA,NA
lake_atlanticoceanseaboard_usa20710,1979,5.70179104477612,NA,NA,NA
lake_atlanticoceanseaboard_usa20711,1977,2.91369230769231,NA,NA,NA
lake_atlanticoceanseaboard_usa20737,1978,12.4806413994169,NA,NA,NA
lake_atlanticoceanseaboard_usa20740,1993,4.5811811023622,NA,NA,NA
lake_atlanticoceanseaboard_usa20764,1977,8.96220472440945,NA,NA,NA
lake_atlanticoceanseaboard_usa20849,1993,18.4965011949686,NA,NA,NA
lake_atlanticoceanseaboard_usa21018,1994,25.0570634554455,NA,NA,NA
lake_atlanticoceanseaboard_usa21032,1995,5.63642337313433,NA,NA,NA
lake_atlanticoceanseaboard_usa21381,1990,2.63215831182796,NA,NA,NA
lake_atlanticoceanseaboard_usa21428,1989,7.06183812605042,NA,NA,NA
lake_atlanticoceanseaboard_usa21583,1988,6.38340542490842,NA,NA,NA
lake_atlanticoceanseaboard_usa21684,1989,0.91607954368932,NA,NA,NA
lake_atlanticoceanseaboard_usa21688,1995,4.48603027272727,NA,NA,NA
lake_atlanticoceanseaboard_usa21728,1988,7.94828112133891,NA,NA,NA
lake_atlanticoceanseaboard_usa21752,1988,1.08512533613445,NA,NA,NA
lake_atlanticoceanseaboard_usa21897,1991,9.91723300909091,NA,NA,NA
lake_atlanticoceanseaboard_usa21916,1988,1.48942313095238,NA,NA,NA
lake_atlanticoceanseaboard_usa21918,1993,4.17467357541899,NA,NA,NA
lake_atlanticoceanseaboard_usa21924,1992,4.82150602083333,NA,NA,NA
lake_atlanticoceanseaboard_usa21939,1994,1.76612128323699,NA,NA,NA
lake_atlanticoceanseaboard_usa21950,1992,2.72648339837398,NA,NA,NA
lake_atlanticoceanseaboard_usa21977,1989,5.10520933613445,NA,NA,NA
lake_atlanticoceanseaboard_usa22046,1988,4.57782241203704,NA,NA,NA
lake_atlanticoceanseaboard_usa22053,1995,24.0649922944162,NA,NA,NA
lake_atlanticoceanseaboard_usa22128,1989,6.8548085511811,NA,NA,NA
lake_atlanticoceanseaboard_usa22290,1990,4.62911960456274,NA,NA,NA
lake_atlanticoceanseaboard_usa22401,1992,10.1789822588832,NA,NA,NA
lake_atlanticoceanseaboard_usa22429,1992,2.45629289655172,NA,NA,NA
lake_denmarkgermanycoast_16000038,1980,203.20041322314,NA,8.96047619047619,NA
lake_denmarkgermanycoast_25000059,1987,8.67032258064516,NA,7.67565975103734,NA
lake_denmarkgermanycoast_30000005,1989,3.60985074626866,NA,4.79351063829787,NA
lake_denmarkgermanycoast_31000009,1989,20.2652368421053,NA,6.22670995670996,NA
lake_denmarkgermanycoast_42000010,1984,NA,NA,8.35172169811321,NA
lake_denmarkgermanycoast_42000010,1989,41.0704702970297,NA,NA,NA
lake_denmarkgermanycoast_44000011,1983,120.087843202614,10.9964242424242,8.61176687116564,NA
lake_denmarkgermanycoast_44000015,1980,133.843619631902,11.9191379310345,8.46951111111111,NA
lake_denmarkgermanycoast_45000018,1989,54.8567073170732,0.287844295010846,8.49865107913669,NA
lake_denmarkgermanycoast_45000024,1980,48.7388888888889,0.210106453900709,8.53817672413793,NA
lake_denmarkgermanycoast_45000025,1981,59.6904443888889,10.3099453551913,8.25086021505376,NA
lake_denmarkgermanycoast_45000027,1983,NA,1.55296996047431,8.28828793774319,NA
lake_denmarkgermanycoast_45000027,1989,60.6507296137339,NA,NA,NA
lake_denmarkgermanycoast_46000009,1982,38.1301485148515,0.988820567375887,8.31582532751092,NA
lake_denmarkgermanycoast_46000010,1980,21.6746854663774,0.884722918032787,8.03371548821549,NA
lake_denmarkgermanycoast_46000013,1980,79.3179775842697,8.63834594594595,8.38006382978723,NA
lake_denmarkgermanycoast_47000009,1980,59.9838647342995,0.396108014705882,8.47708225108225,NA
lake_denmarkgermanycoast_47000014,1980,167.811263846154,11.8233519553073,8.61965174129353,NA
lake_denmarkgermanycoast_47000017,1980,78.1536416184971,9.42514124293785,8.54589743589744,NA
lake_denmarkgermanycoast_47000020,1981,42.7840131578947,1.07629917355372,NA,NA
lake_denmarkgermanycoast_47000024,1984,60.1292916666667,NA,5.58180722891566,NA
lake_denmarkgermanycoast_47000024,1985,NA,0.0675619526627219,NA,NA
lake_denmarkgermanycoast_47000318,1981,58.9003144654088,0.405444230769231,NA,NA
lake_denmarkgermanycoast_50000028,1987,76.0216265060241,NA,8.35344594594595,NA
lake_denmarkgermanycoast_50000029,1983,13.7130583756345,NA,8.21082720588235,NA
lake_denmarkgermanycoast_50000030,1987,22.3305054151625,NA,NA,NA
lake_denmarkgermanycoast_50000030,1988,NA,NA,8.57891719745223,NA
lake_denmarkgermanycoast_52000013,1980,149.643722084367,NA,8.5928013029316,NA
lake_denmarkgermanycoast_52000014,1984,32.7449321266968,NA,NA,NA
lake_denmarkgermanycoast_53000036,1990,99.1513707165109,NA,8.52328125,NA
lake_denmarkgermanycoast_53000038,1990,14.1505555555556,NA,8.79871921182266,NA
lake_denmarkgermanycoast_53000052,1994,30.1377603305785,NA,NA,NA
lake_denmarkgermanycoast_58000013,1983,67.8074143302181,NA,8.2990404040404,NA
lake_denmarkgermanycoast_61000001,1980,38.6932558139535,NA,NA,NA
lake_denmarkgermanycoast_61000002,1980,26.0552631578947,NA,NA,NA
lake_denmarkgermanycoast_62000003,1980,81.8574482758621,NA,NA,NA
lake_denmarkgermanycoast_62000009,1980,61.6552,NA,8.20935211267606,NA
lake_denmarkgermanycoast_64000001,1986,61.6911157024793,NA,NA,NA
lake_denmarkgermanycoast_64000009,1986,72.9388095238095,NA,8.45315492957747,NA
lake_denmarkgermanycoast_64000017,1985,17.2230739299611,NA,8.3734693877551,NA
lake_gemstat_nld00006,1979,85.3494071146245,NA,NA,NA
lake_gemstat_nor00019,1986,2.28990573264781,NA,NA,NA
lake_gemstat_nor00037,1986,2.34984227129338,NA,NA,NA
lake_greatlakesregion_211,1980,4.50909405893279,NA,NA,NA
lake_greatlakesregion_2714,1977,0.848794117647059,NA,NA,NA
lake_greatlakesregion_2851,1978,1.13893048128342,NA,NA,NA
lake_greatlakesregion_6399,1988,5.42560846560847,NA,NA,NA
lake_greatlakesregion_6404,1988,25.7898295454545,NA,NA,NA
lake_greatlakesregion_6534,1986,4.69385,NA,NA,NA
lake_greatlakesregion_6537,1988,10.1636029411765,NA,NA,NA
lake_greatlakesregion_6953,1990,4.60967479674797,NA,NA,NA
lake_greatlakesregion_6973,1986,10.8809239130435,NA,NA,NA
lake_greatlakesregion_7128,1986,3.62705521472393,NA,NA,NA
lake_greatlakesregion_96694,1984,3.81983412462908,NA,NA,NA
lake_japan_jpn11040,1980,43.8123989218329,8.69329896907217,NA,NA
lake_japan_jpn11041,1992,4.33213740895522,10.0467261904762,NA,NA
lake_japan_jpn11042,2005,0.649754098360656,11.6025531914894,NA,NA
lake_japan_jpn11050,1991,60.5622754491018,10.2398245614035,NA,NA
lake_japan_l0753,1977,64.7892561983471,10.7247041036717,NA,NA
lake_japan_l0753,1978,NA,NA,8.50023113207547,NA
lake_lakepci_lakepci1,2000,19.8491747572816,NA,NA,12.7043902439024
lake_lakepci_lakepci103,1967,9.55056704980843,NA,NA,NA
lake_lakepci_lakepci104,1971,13.4470302233903,NA,NA,11.0207675906183
lake_lakepci_lakepci104,1974,NA,NA,6.92276094276094,NA
lake_lakepci_lakepci116,1996,7.84473684210526,NA,NA,NA
lake_lakepci_lakepci117,1967,8.13979775280899,NA,NA,NA
lake_lakepci_lakepci119,1987,12.0140549587993,NA,NA,NA
lake_lakepci_lakepci124,2005,5.33845238095238,NA,NA,NA
lake_lakepci_lakepci125,2000,45.4938247011952,NA,NA,12.2582661290323
lake_lakepci_lakepci127,2000,46.29136,NA,NA,12.1291106719368
lake_lakepci_lakepci128,1980,8.30997446808511,NA,NA,NA
lake_lakepci_lakepci129,2000,29.9014285714286,NA,NA,12.3953303964758
lake_lakepci_lakepci13,2000,42.4689270386266,NA,NA,12.0381034482759
lake_lakepci_lakepci136,1993,50.6907407407407,NA,NA,NA
lake_lakepci_lakepci14,2005,12.5401315789474,NA,NA,11.6058682634731
lake_lakepci_lakepci143,1980,11.3688151260504,NA,NA,NA
lake_lakepci_lakepci146,1997,2.28698630136986,NA,NA,NA
lake_lakepci_lakepci15,2000,44.981038961039,NA,NA,12.1642477876106
lake_lakepci_lakepci154,1989,3.23487913020625,NA,NA,NA
lake_lakepci_lakepci158,1999,10.5159748427811,NA,NA,NA
lake_lakepci_lakepci16,1990,11.4455855855856,NA,NA,11.1550541516245
lake_lakepci_lakepci16,1991,NA,NA,7.21344262295082,NA
lake_lakepci_lakepci169,2004,19.3835227272727,NA,NA,NA
lake_lakepci_lakepci170,1985,37.7725649953426,NA,NA,10.1085326358296
lake_lakepci_lakepci175,1996,4.44969529085873,NA,NA,NA
lake_lakepci_lakepci178,2000,17.9868421052632,NA,NA,12.7641666666667
lake_lakepci_lakepci18,1964,15.269818799547,NA,NA,11.4716597263534
lake_lakepci_lakepci18,1974,NA,NA,7.25444866920152,NA
lake_lakepci_lakepci194,1967,4.57585227272727,NA,NA,NA
lake_lakepci_lakepci195,1983,36.4557823129252,NA,NA,NA
lake_lakepci_lakepci2,2004,7.60271676300578,NA,NA,10.8029775280899
lake_lakepci_lakepci205,1975,6.27142441860465,NA,NA,15.699757531227
lake_lakepci_lakepci208,2000,23.0632678571429,NA,NA,12.5913405797101
lake_lakepci_lakepci209,2000,24.6944642857143,NA,NA,12.9148363636364
lake_lakepci_lakepci212,1984,3.94098644678261,NA,NA,NA
lake_lakepci_lakepci213,1984,5.18726710862329,NA,NA,NA
lake_lakepci_lakepci220,1967,5.23359437751004,NA,NA,NA
lake_lakepci_lakepci221,2000,60.1346100917431,NA,NA,12.5720093457944
lake_lakepci_lakepci226,2000,22.3804166666667,NA,NA,12.8350371621622
lake_lakepci_lakepci247,1967,11.9087245283019,NA,NA,NA
lake_lakepci_lakepci25,1981,2.46994708994762,NA,NA,NA
lake_lakepci_lakepci256,2000,101.015131578947,NA,NA,12.4244196428571
lake_lakepci_lakepci258,1981,2.3026217228443,NA,NA,NA
lake_lakepci_lakepci259,1996,3.775,NA,NA,NA
lake_lakepci_lakepci263,1996,3.38348623853211,NA,NA,NA
lake_lakepci_lakepci264,1996,3.0063829787234,NA,NA,NA
lake_lakepci_lakepci267,1968,9.6910534351145,NA,NA,NA
lake_lakepci_lakepci269,1980,9.40756611570248,NA,NA,NA
lake_lakepci_lakepci27,1966,4.87174409448819,NA,NA,NA
lake_lakepci_lakepci273,1980,6.58019555555556,NA,NA,NA
lake_lakepci_lakepci275,1966,17.1570235294118,NA,NA,NA
lake_lakepci_lakepci276,1975,31.4424331550802,NA,NA,NA
lake_lakepci_lakepci280,2005,17.5646198830409,NA,NA,11.8298285714286
lake_lakepci_lakepci29,1967,9.29448046875,NA,NA,NA
lake_lakepci_lakepci295,1981,36.7125434439368,NA,NA,NA
lake_lakepci_lakepci296,1981,2.85867187500781,NA,NA,NA
lake_lakepci_lakepci298,1996,1.72784810126582,NA,NA,NA
lake_lakepci_lakepci300,1984,8.04096846562319,NA,NA,NA
lake_lakepci_lakepci311,2000,6.89795566502463,NA,NA,12.8125
lake_lakepci_lakepci315,1966,18.1542835249042,NA,NA,NA
lake_lakepci_lakepci316,1975,36.2515844155844,NA,NA,NA
lake_lakepci_lakepci321,2005,1.37016129032258,NA,NA,NA
lake_lakepci_lakepci330,1964,5.55225927918236,NA,NA,11.0231090613131
lake_lakepci_lakepci330,1974,NA,NA,7.19603141640043,NA
lake_lakepci_lakepci332,1964,8.427343412527,NA,NA,11.2201414581066
lake_lakepci_lakepci332,1974,NA,NA,7.37877595628415,NA
lake_lakepci_lakepci334,1999,17.0620731706911,NA,NA,NA
lake_lakepci_lakepci335,2000,40.9668973214286,NA,NA,12.1656306306306
lake_lakepci_lakepci339,1999,11.0819500674737,NA,NA,NA
lake_lakepci_lakepci342,1975,27.0155897435897,NA,NA,NA
lake_lakepci_lakepci343,1996,2.28846153846154,NA,NA,NA
lake_lakepci_lakepci36,1996,3.1527397260274,NA,NA,NA
lake_lakepci_lakepci4,1981,6.90895735827769,NA,NA,NA
lake_lakepci_lakepci40,2005,1.90451754386184,NA,NA,NA
lake_lakepci_lakepci48,1980,2.30742709904525,NA,NA,NA
lake_lakepci_lakepci50,2000,22.0135467980296,NA,NA,12.5577941176471
lake_lakepci_lakepci56,1998,3.2065936329588,NA,NA,NA
lake_lakepci_lakepci60,2001,17.8126041666667,NA,NA,13.1380099502488
lake_lakepci_lakepci61,2004,26.2702285714286,NA,NA,NA
lake_lakepci_lakepci62,1981,23.683621082453,NA,NA,NA
lake_lakepci_lakepci63,1981,1.90107858242681,NA,NA,NA
lake_lakepci_lakepci64,1990,5.17193605683837,NA,NA,11.1322695035461
lake_lakepci_lakepci69,1966,11.1870072202166,NA,NA,NA
lake_lakepci_lakepci76,1964,18.968411993337,NA,NA,11.1929875283447
lake_lakepci_lakepci76,1974,NA,NA,7.47184405144695,NA
lake_lakepci_lakepci78,1980,7.63452380952381,NA,NA,NA
lake_lakepci_lakepci79,1971,5.25216242661448,NA,NA,NA
lake_lakepci_lakepci79,2000,NA,NA,NA,17.9500442863898
lake_lakepci_lakepci8,2004,16.290421686747,NA,NA,NA
lake_lakepci_lakepci80,1974,1.41524925595312,NA,NA,NA
lake_lakepci_lakepci80,2000,NA,NA,NA,17.3700408067416
lake_lakepci_lakepci81,1969,2.41675061184581,NA,NA,16.5328789049628
lake_lakepci_lakepci82,1987,2.41459107806691,NA,NA,NA
lake_lakepci_lakepci82,2000,NA,NA,NA,17.4637289913314
lake_lakepci_lakepci84,2000,20.2824124087591,NA,NA,12.8667028985507
lake_lakepci_lakepci85,1996,4.83701298701299,NA,NA,NA
lake_lakepci_lakepci86,1999,10.7199451303292,NA,NA,NA
lake_lakepci_lakepci95,1966,20.1005900383142,NA,NA,NA
lake_limpopo_zaf12280,1990,27.0914899451554,NA,NA,NA
lake_loire_k091410,1997,15.7594032921811,6.81025188380371,7.35075594305612,13.8418136485876
lake_midatlanticregion_115040,1989,5.12387205387205,NA,NA,NA
lake_midatlanticregion_122517,1989,4.77959183673469,NA,NA,NA
lake_midatlanticregion_25980,1989,3.43694214876033,NA,NA,NA
lake_midatlanticregion_39489,1989,4.36493055555556,NA,NA,NA
lake_midatlanticregion_40610,1989,10.69476,NA,NA,NA
lake_midatlanticregion_49938,1989,3.12011494252874,NA,NA,NA
lake_midatlanticregion_6407,1982,17.1810344827586,NA,NA,NA
lake_midatlanticregion_6412,1990,3.13075757575758,NA,NA,NA
lake_midatlanticregion_6424,1986,2.25486725663717,NA,NA,NA
lake_midatlanticregion_6436,1990,4.05592,NA,NA,NA
lake_midatlanticregion_6480,1987,1.406,NA,NA,NA
lake_midatlanticregion_6494,1987,3.23512987012987,NA,NA,NA
lake_midatlanticregion_6499,1986,8.0804347826087,NA,NA,NA
lake_midatlanticregion_6521,1982,21.0305755395683,NA,NA,NA
lake_midatlanticregion_6530,1987,1.78547008547009,NA,NA,NA
lake_midatlanticregion_6547,1986,8.1603,NA,NA,NA
lake_midatlanticregion_6550,1988,2.0313475177305,NA,NA,NA
lake_midatlanticregion_6552,1990,27.9768987341772,NA,NA,NA
lake_midatlanticregion_7040,1990,11.7809090909091,NA,NA,NA
lake_midatlanticregion_7160,1987,11.1682608695652,NA,NA,NA
lake_midatlanticregion_7168,1988,2.10072463768116,NA,NA,NA
lake_midatlanticregion_7169,1982,3.16441379310345,NA,NA,NA
lake_mississippimissouri_usa14732,1982,25.2119205298013,NA,NA,NA
lake_mississippimissouri_usa14880,1993,4.83617021276596,NA,NA,NA
lake_mississippimissouri_usa14971,1988,22.3608994708995,NA,NA,NA
lake_mississippimissouri_usa15017,1977,13.5886589595376,NA,NA,NA
lake_mississippimissouri_usa15018,1988,37.4177325581395,NA,NA,NA
lake_mississippimissouri_usa15034,1978,12.4050925925926,NA,NA,NA
lake_mississippimissouri_usa15145,1977,17.2480303030303,NA,NA,NA
lake_mississippimissouri_usa15155,1978,22.2131944444444,NA,NA,NA
lake_mississippimissouri_usa15184,1975,10.9402051282051,NA,NA,NA
lake_mississippimissouri_usa15189,1988,5.25081967213115,NA,NA,NA
lake_mississippimissouri_usa15204,1990,3.91695833333333,NA,NA,NA
lake_mississippimissouri_usa15386,1988,18.4864077669903,NA,NA,NA
lake_mississippimissouri_usa15470,1974,45.0365853658537,NA,NA,NA
lake_mississippimissouri_usa15476,1977,36.9791005291005,NA,NA,NA
lake_mississippimissouri_usa15587,1977,12.3317712177122,NA,NA,NA
lake_mississippimissouri_usa15593,1972,23.6319463087248,NA,NA,NA
lake_mississippimissouri_usa15624,1975,12.3513142857143,NA,NA,NA
lake_mississippimissouri_usa15642,1992,55.3178199778481,NA,NA,NA
lake_mississippimissouri_usa15658,1972,23.5929943502825,NA,NA,NA
lake_mississippimissouri_usa15673,1982,25.7347163120567,NA,NA,NA
lake_mississippimissouri_usa15684,1985,16.2622826086957,NA,NA,NA
lake_mississippimissouri_usa15690,1993,16.8447706422018,NA,NA,NA
lake_mississippimissouri_usa15739,1989,7.00350877192982,NA,NA,NA
lake_mississippimissouri_usa15769,1986,16.63861003861,NA,NA,NA
lake_mississippimissouri_usa15801,1988,43.6492565055762,NA,NA,NA
lake_mississippimissouri_usa15802,1980,9.95242718446602,NA,NA,NA
lake_mississippimissouri_usa15829,1975,33.3203571428571,NA,NA,NA
lake_mississippimissouri_usa15852,1986,23.5760465116279,NA,NA,NA
lake_mississippimissouri_usa15920,1997,6.19775280898876,NA,NA,NA
lake_mississippimissouri_usa15922,1994,54.8106735751295,NA,NA,NA
lake_mississippimissouri_usa15985,1988,27.3042857142857,NA,NA,NA
lake_mississippimissouri_usa16004,1989,10.7648936170213,NA,NA,NA
lake_mississippimissouri_usa16142,1986,2.90911666666667,NA,NA,NA
lake_mississippimissouri_usa16171,1988,25.6929139072848,NA,NA,NA
lake_mississippimissouri_usa16211,1989,8.78263888888889,NA,NA,NA
lake_mississippimissouri_usa16221,1980,21.5039593908629,NA,NA,NA
lake_mississippimissouri_usa16233,1989,44.9817307692308,NA,NA,NA
lake_mississippimissouri_usa16282,1980,13.1995652173913,NA,NA,NA
lake_mississippimissouri_usa16341,1975,5.51268817204301,NA,NA,NA
lake_mississippimissouri_usa16354,1991,31.0894943820225,NA,NA,NA
lake_mississippimissouri_usa16370,1990,42.1513157894737,NA,NA,NA
lake_mississippimissouri_usa16469,1993,51.3785805420561,NA,NA,NA
lake_mississippimissouri_usa16483,1987,19.3423737373737,NA,NA,NA
lake_mississippimissouri_usa16528,1976,11.3568072289157,NA,NA,NA
lake_mississippimissouri_usa16555,1978,18.656993006993,NA,NA,NA
lake_mississippimissouri_usa16719,1993,1.59816513761468,NA,NA,NA
lake_mississippimissouri_usa16956,1978,62.7986805555556,NA,NA,NA
lake_mississippimissouri_usa16959,1978,56.7582317073171,NA,NA,NA
lake_mississippimissouri_usa16960,1976,39.3122279792746,NA,NA,NA
lake_mississippimissouri_usa17180,1991,23.0080952380952,NA,NA,NA
lake_mississippimissouri_usa17413,1986,3.94385321100917,NA,NA,NA
lake_mississippimissouri_usa17832,2000,3.80327586206897,NA,NA,NA
lake_mississippimissouri_usa18070,1985,12.8498684210526,NA,NA,NA
lake_mississippimissouri_usa18426,1977,27.1638709677419,NA,NA,NA
lake_mississippimissouri_usa18905,1985,6.41731707317073,NA,NA,NA
lake_mississippimissouri_usa19061,1997,6.98153153153153,NA,NA,NA
lake_mississippimissouri_usa19139,1981,2.48014398422091,NA,NA,NA
lake_mississippimissouri_usa19295,1982,3.952125,NA,NA,NA
lake_mississippimissouri_usa19328,1993,5.50952475247525,NA,NA,NA
lake_mississippimissouri_usa19493,1980,4.16429530201342,NA,NA,NA
lake_mississippimissouri_usa20389,1994,19.6133027522936,NA,NA,NA
lake_mississippimissouri_usa20492,1993,9.67376068376068,NA,NA,NA
lake_mississippimissouri_usa20540,1984,3.86620583333333,NA,NA,NA
lake_mississippimissouri_usa20584,1993,67.6766666666667,NA,NA,NA
lake_mississippimissouri_usa20603,1994,12.5926829268293,NA,NA,NA
lake_mississippimissouri_usa20642,1980,3.55474178403756,NA,NA,NA
lake_mississippimissouri_usa20707,1977,2.56197714285714,NA,NA,NA
lake_mississippimissouri_usa20734,1978,17.2102447257384,NA,NA,NA
lake_mississippimissouri_usa20741,1984,14.592,NA,NA,NA
lake_mississippimissouri_usa20783,1978,8.72701149425287,NA,NA,NA
lake_mississippimissouri_usa21034,1988,19.6442424242424,NA,NA,NA
lake_mississippimissouri_usa21198,1988,40.4553299492386,NA,NA,NA
lake_mississippimissouri_usa21236,1990,26.930534351145,NA,NA,NA
lake_mississippimissouri_usa21340,1992,6.162,NA,NA,NA
lake_mississippimissouri_usa21386,1988,13.0789075630252,NA,NA,NA
lake_mississippimissouri_usa21773,1992,26.5827586206897,NA,NA,NA
lake_mississippimissouri_usa21973,1988,20.3423244680851,NA,NA,NA
lake_mississippimissouri_usa22134,1988,20.9259578947368,NA,NA,NA
lake_mississippimissouri_usa22255,1988,9.61523809523809,NA,NA,NA
lake_mississippimissouri_usa22280,1981,76.1247027027027,NA,NA,NA
lake_mississippimissouri_usa22324,1978,43.3654491017964,NA,NA,NA
lake_mississippimissouri_usa22421,1974,38.8342372881356,NA,NA,NA
lake_mississippimissouri_usa22515,1978,9.32558139534884,NA,NA,NA
lake_mississippimissouri_usa22529,1992,27.5936813186813,NA,NA,NA
lake_mississippimissouri_usa22552,1978,11.9722891566265,NA,NA,NA
lake_mississippimissouri_usa22586,1982,18.4281437125749,NA,NA,NA
lake_mississippimissouri_usa22587,1996,39.0401162790698,NA,NA,NA
lake_mississippimissouri_usa22605,1978,29.8176103896104,NA,NA,NA
lake_mississippimissouri_usa22615,1978,10.4030042918455,NA,NA,NA
lake_mississippimissouri_usa22622,1978,21.74890625,NA,NA,NA
lake_missouriregion_6059,1989,7.00350877192982,NA,NA,NA
lake_missouriregion_6063,1989,10.6975806451613,NA,NA,NA
lake_missouriregion_6065,1978,12.9802955665025,NA,NA,NA
lake_missouriregion_6066,1988,18.4864077669903,NA,NA,NA
lake_missouriregion_6067,1978,21.9100202839757,NA,NA,NA
lake_missouriregion_6076,1978,20.4172222222222,NA,NA,NA
lake_missouriregion_6190,1978,11.5122516556291,NA,NA,NA
lake_missouriregion_6191,1978,20.2492424242424,NA,NA,NA
lake_missouriregion_6199,1982,17.9612903225806,NA,NA,NA
lake_missouriregion_6208,1978,10.6843181818182,NA,NA,NA
lake_missouriregion_6218,1989,44.0892045454545,NA,NA,NA
lake_newenglandregion_7461,1988,1.651709093,NA,NA,NA
lake_newenglandregion_7540,1988,9.37297101347826,NA,NA,NA
lake_newenglandregion_7541,1992,2.6301160117772,NA,NA,NA
lake_newenglandregion_7545,1988,1.48942312286905,NA,NA,NA
lake_newenglandregion_7592,1989,0.91607912784466,NA,NA,NA
lake_newenglandregion_7595,1990,1.49125285678924,NA,NA,NA
lake_newenglandregion_7695,1989,6.8548085511811,NA,NA,NA
lake_newenglandregion_7789,1994,1.76511297788095,NA,NA,NA
lake_newenglandregion_7790,1988,3.91355649891919,NA,NA,NA
lake_newenglandregion_7791,1989,2.45616941283884,NA,NA,NA
lake_newenglandregion_7792,1990,4.62911973384411,NA,NA,NA
lake_newenglandregion_7966,1990,3.78832333866321,NA,NA,NA
lake_newenglandregion_7969,1988,3.11717881171296,NA,NA,NA
lake_newenglandregion_7970,1988,6.10962449661589,NA,NA,NA
lake_newenglandregion_8065,1991,3.60842421420277,NA,NA,NA
lake_newenglandregion_8271,1988,6.38340550461905,NA,NA,NA
lake_newenglandregion_8278,1990,2.62055133591304,NA,NA,NA
lake_newenglandregion_8281,1991,1.62903440956226,NA,NA,NA
lake_newenglandregion_8286,1988,4.57782240819444,NA,NA,NA
lake_newenglandregion_8289,1989,4.49323748457944,NA,NA,NA
lake_newenglandregion_8291,1988,7.94828111051883,NA,NA,NA
lake_newenglandregion_8292,1990,5.00884351076667,NA,NA,NA
lake_newenglandregion_8294,1988,1.08512548581513,NA,NA,NA
lake_newenglandregion_8305,1989,7.10049778389831,NA,NA,NA
lake_newenglandregion_8306,1990,2.91403185047525,NA,NA,NA
lake_newenglandregion_8312,1988,2.51584300539337,NA,NA,NA
lake_newzealand_l0024,2001,22.568,NA,NA,NA
lake_newzealand_l0024,2002,NA,NA,8.40546012269939,NA
lake_newzealand_l0031,2001,18.347972972973,NA,7.01882978723404,NA
lake_newzealand_l0033,2001,10.3789473684211,NA,7.13735537190083,NA
lake_newzealand_l0034,2001,NA,NA,7.97528571428571,NA
lake_newzealand_nzl12037,2001,16.1465150845771,NA,NA,NA
lake_newzealand_nzl12039,2001,6.79469397590361,NA,NA,NA
lake_newzealand_nzl12043,2001,1.73333333333333,NA,NA,NA
lake_newzealand_nzl12045,2001,2.36540880503145,NA,NA,NA
lake_newzealand_nzl12047,2001,1.6252380952381,NA,NA,NA
lake_newzealand_nzl12048,2001,4.48494623655914,NA,NA,NA
lake_newzealand_nzl12051,2001,3.74634146341463,NA,NA,NA
lake_newzealand_nzl12053,2001,17.569,NA,NA,NA
lake_newzealand_nzl12054,2001,2.23620437956204,NA,NA,NA
lake_newzealand_nzl12055,2001,3.7305,NA,NA,NA
lake_ohioregion_6408,1985,27.669217877095,NA,NA,NA
lake_ohioregion_6419,1985,6.73991379310345,NA,NA,NA
lake_orange_zaf12272,1990,23.9433333333333,NA,NA,NA
lake_rhine_nld11924,1980,54.8367387928058,NA,NA,NA
lake_rhone_lemanshl2,1980,NA,8.29808425063442,7.82825698240219,6.33095382968056
lake_rhone_lemanshl2,1981,3.8192830866934,NA,NA,NA
lake_saskatchewannelson_usa17005,1986,1.73404958677686,NA,NA,NA
lake_saskatchewannelson_usa18444,1989,3.74745614035088,NA,NA,NA
lake_saskatchewannelson_usa18739,1988,3.66694444444444,NA,NA,NA
lake_saskatchewannelson_usa22492,1991,23.900677035461,NA,NA,NA
lake_scandinavianorthcoast_nor12092,1986,2.37310606060606,NA,NA,NA
lake_stlawrence_usa13178,1986,10.8684946236559,NA,NA,NA
lake_stlawrence_usa13262,1997,1.7245045045045,NA,NA,NA
lake_stlawrence_usa13323,1978,69.4277444210526,NA,NA,NA
lake_stlawrence_usa13493,1982,2.58008196721311,NA,NA,NA
lake_stlawrence_usa13540,1978,16.4554634512195,NA,NA,NA
lake_stlawrence_usa13653,1978,4.27419230769231,NA,NA,NA
lake_stlawrence_usa13836,1978,9.45912386706949,NA,NA,NA
lake_stlawrence_usa13910,1975,1.65993630573248,NA,NA,NA
lake_stlawrence_usa13911,1985,0.384933333333333,NA,NA,NA
